% Model,Smooth_Finite_PML_TM30_300GHz_COMSOL61_with_S11.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 22 2026, 14:43"
% Dimension,2
% Nodes,1338
% Expressions,13
% Description,"Observation angle from upward normal, Re normalized angular field, Im normalized angular field, Normalized angular field magnitude, Normalized angular field magnitude, dB, Normalized angular field phase, Normalized angular intensity, Re scattered E at 1 m, Im scattered E at 1 m, Scattered E magnitude at 1 m, Scattered E phase at 1 m, 2D scattering width, 2D scattering width, dB relative to 1 m"
% Length unit,mm
% X,Y,theta_obs (deg) @ freq=300,real(Sang_complex) (1) @ freq=300,imag(Sang_complex) (1) @ freq=300,Sang_magnitude (1) @ freq=300,Sang_dB @ freq=300,Sang_phase (deg) @ freq=300,Sang_power (1) @ freq=300,real(Escat_far_complex) (V/m) @ freq=300,imag(Escat_far_complex) (V/m) @ freq=300,Escat_far_magnitude (V/m) @ freq=300,Escat_far_phase (deg) @ freq=300,sigma2D (m) @ freq=300,sigma2D_dB @ freq=300
-13.644585404317757,1,-54.578341617271036,-1.4061821116212262E-5,-1.4282609161074146E-6,1.4145094086629132E-5,-96.98790655371,-159.2903325104229,2.000847708148325E-10,-0.002360708348631463,9.846888218085828E-4,0.0025603917935305897,157.34878127007318,4.119027492059543E-5,-43.85209260712391
-13.64210281425072,1,-54.56841125700289,-1.4025907433186537E-5,-1.6568967047783996E-6,1.413455257326427E-5,-96.994365598347,-173.25717113745685,1.9978589304428577E-10,-0.0023814882558953272,9.415754468522806E-4,0.002563520930462757,158.4219249305565,4.129140859194452E-5,-43.841524218407244
-13.584633365948449,1,-54.33853346379379,-1.2371186201036546E-5,-6.546906105362279E-6,1.4006242543065114E-5,-97.0735688871537,-152.11280542651372,1.9617490894179512E-10,-0.0026565386008747236,-1.0406054403802039E-4,0.002660784028927185,-162.86175698864497,4.44842247881045E-5,-43.51807875490789
-13.582150775881413,1,-54.32860310352565,-1.2265906115421706E-5,-6.734192686716486E-6,1.4002641113903235E-5,-97.07580242473036,-151.22888213959106,1.9607402961193092E-10,-0.0026586147210326296,-1.4943233340946902E-4,0.0026650988082955974,-176.78883942852036,4.462855188657709E-5,-43.50399725412297
-13.52468132757911,1,-54.09872531031644,-9.174667353523297E-6,-1.0428811494917359E-5,1.3898518449019E-5,-97.14063374115695,-131.33942236679533,1.9316898901305996E-10,-0.002487435414601346,-0.0011602159994733934,0.0027466546391155373,-155.0019559027205,4.740134261757413E-5,-43.242147058773725
-13.522198737512078,1,-54.088794950048324,-9.016522292082232E-6,-1.055531455265258E-5,1.3890890524896762E-5,-97.14541073506848,-130.4990254567774,1.9295739239249086E-10,-0.0024704414403201396,-0.0012001469133280063,0.002748601260650176,-154.0888976313949,4.746830548737809E-5,-43.23597025459429
-13.464729289209775,1,-53.8589171568391,-4.933427144718319E-6,-1.2681100218409419E-5,1.3614900952661946E-5,-97.31973691834561,-111.25481683060107,1.8536667378928663E-10,-0.0018803916000466054,-0.0020015096015851366,0.0027481336199202547,-133.2130866953793,4.745215776736611E-5,-43.23744846964924
-13.462246699142751,1,-53.848986796571005,-4.7439227916950615E-6,-1.2734526305501371E-5,1.3598031647062155E-5,-97.3305321952108,-110.42244442028675,1.8490870326269728E-10,-0.0018471140391799813,-0.0020289456961714715,0.0027458903766338066,-132.3048292472473,4.737509221016893E-5,-43.24457586439458
-13.404777250840475,1,-53.6191090033619,-2.045934552828107E-7,-1.3098239411912113E-5,1.3107995157947972E-5,-97.64934878612998,-90.88845613837042,1.7182251130179224E-10,-9.364268314072525E-4,-0.0024752881765224242,0.002648547379060538,-110.71459003806298,4.407622830152119E-5,-43.558135770781426
-13.402294660773446,1,-53.60917864309379,-7.945759171021375E-9,-1.3074555186856414E-5,1.308365485436838E-5,-97.66551923863024,-90.02215656377676,1.711859397113978E-10,-8.924878703960251E-4,-0.002485029324194717,0.0026428101725363843,-109.73765560593522,4.388607644728755E-5,-43.57703414612075
-13.344825212471193,1,-53.37930084988478,4.4176846158236945E-6,-1.1680044694765468E-5,1.2496526937313404E-5,-98.06431030869439,-69.27426881547082,1.5616672064991651E-10,1.8275545740392116E-4,-0.002485724293154134,0.002494891111752089,-85.78351372117741,3.911103088740887E-5,-44.07732846363318
-13.34234262240416,1,-53.36937048961665,4.597096936023932E-6,-1.1583778578836431E-5,1.2472813392676832E-5,-98.08079597575917,-68.34082391008987,1.5557405910259501E-10,2.297035821324129E-4,-0.002475407657146829,0.0024889377729221743,-84.67832511146548,3.892427587338771E-5,-44.09804862737244
-13.28487317410191,1,-53.13949269640764,8.36458138712068E-6,-8.629279380369232E-6,1.2027942134627764E-5,-98.3962159411376,-45.88803271509713,1.4467282282522326E-10,0.0012790566357523507,-0.002013426660981548,0.002388286336151754,-57.57014261137518,3.583908858553002E-5,-44.456516030896466
-13.282390584034879,1,-53.129562336139514,8.504772680439705E-6,-8.47296762818599E-6,1.2016415582386077E-5,-98.40451059668125,-44.885374045729634,1.4439455432990926E-10,0.0013205298549642812,-0.0019841025307025,0.0023867432717489395,-56.34751771378084,3.579243812905726E-5,-44.462087183583435
-13.224921135732618,1,-52.89968454293048,1.115228063592069E-5,-4.3288494398146E-6,1.1973556621376016E-5,-98.43553886541397,-21.219189258570182,1.4336613427208059E-10,0.0021500169609795896,-0.0011235251726099049,0.0024289662533523637,-27.60619350164926,3.7070494744368794E-5,-44.30982783172077
-13.222438545665586,1,-52.88975418266235,1.1235971141120554E-5,-4.131670524630619E-6,1.19832149091771E-5,-98.42857571495745,-20.193550287619093,1.4359886427337912E-10,0.0021781198241834477,-0.001079693465997793,0.002434391745830411,-26.382559104237966,3.723771621620144E-5,-44.29060958487829
-13.164969097363326,1,-52.6598763894533,1.2433065844012128E-5,6.99418382758154E-7,1.2462913300955415E-5,-98.08771751936753,3.205134949145252,1.55328046523714E-10,0.002623798242986848,4.0127049286117936E-5,0.002626880294843476,0.8486338637292424,4.336032651107295E-5,-43.629725520539914
-13.16248650729629,1,-52.64994602918516,1.2449518095552902E-5,9.136965516492221E-7,1.2493934170760167E-5,-98.06622331563004,4.184192543345832,1.5610601160085202E-10,0.0026326428781464693,9.107253096092976E-5,0.002637155265769832,1.9588308604931601,4.370149364668218E-5,-43.59592388998878
-13.105017058994001,1,-52.42006823597602,1.2032582791446063E-5,5.850563091905974E-6,1.3388649459846533E-5,-97.46550590493356,25.91213383241406,1.7926566894666768E-10,0.0025913700821410084,0.0012748538055420923,0.0028903750167140704,26.171093551974636,5.2495588592200605E-5,-42.79947272807557
-13.102534468926967,1,-52.410137875707875,1.1978769715894446E-5,6.0561272531758745E-6,1.3432356576913397E-5,-97.43724825349807,26.80445292838705,1.8044066352077937E-10,0.0025782492216341033,0.0013237298840416203,0.002900792373190294,27.160268306545657,5.28741908299528E-5,-42.76816654628843
-13.045065020624666,1,-52.18026008249866,9.969289372969062E-6,1.0501434965534981E-5,1.4487944722256344E-5,-96.78011033975216,46.472933790390385,2.0991215667600685E-10,0.0020300938373136925,0.002350968187235692,0.0031083975677920895,49.17319974563621,6.0711210297132236E-5,-42.167632143776956
-13.042582430557639,1,-52.170329722230555,9.850264229788815E-6,1.0673211470675102E-5,1.4532657354101954E-5,-96.7533310915639,47.28357508630185,2.1120965540974712E-10,0.0019961827829090414,0.0023883126644314782,0.0031151808726954952,50.103384790177124,6.0975442466544935E-5,-42.14862038669136
-12.98511298225534,1,-51.940451929021364,6.453797153360236E-6,1.4078322449608643E-5,1.5494572207525395E-5,-96.19656610953191,65.36017050769729,2.400903369316963E-10,0.0010138386204869127,0.00305101414914629,0.0032173802414740592,71.61107799574815,6.504096183840294E-5,-41.8681767317334
-12.982630392188316,1,-51.93052156875327,6.282212829361419E-6,1.419472121837463E-5,1.5531002995016843E-5,-96.17613113008872,66.1187431758919,2.4121889527191656E-10,9.642616578513728E-4,0.0030687736861554774,0.0032194334690805798,72.55765157057641,6.512369479361452E-5,-41.862614763842494
-12.925160943886048,1,-51.700643775544194,1.8677928693721748E-6,1.612032376362913E-5,1.6235533521083476E-5,-95.79073641889575,83.38279671120218,2.6359660888506646E-10,-2.933433122648791E-4,0.0032101942205215845,0.0032262789247288156,95.21883719057041,6.540090169042804E-5,-41.844163545863395
-12.92267835381902,1,-51.69071341527608,1.662603607258169E-6,1.616565527460009E-5,1.6259247512728942E-5,-95.77803245231483,84.12368205922449,2.643656674816058E-10,-3.501504321699364E-4,0.003203306761883704,0.003225638883150989,96.24381428973618,6.537497455033549E-5,-41.84588813943537
-12.865208905516766,1,-51.46083562206707,-3.275681654471812E-6,1.633175735055031E-5,1.6664761132731184E-5,-95.56403623121491,101.33657627618997,2.7771541324801595E-10,-0.001660331852827028,0.0027508894106639406,0.0032163782908092866,121.10944779928121,6.500011323076392E-5,-41.870858878713385
-12.862726315449734,1,-51.45090526179894,-3.4912175727374425E-6,1.6298061816952407E-5,1.6676688197825087E-5,-95.55781239374606,102.08954231070278,2.7811248050444986E-10,-0.001713913102622987,0.0027184677467248022,0.0032175289693176664,122.23068073322916,6.504681467445474E-5,-41.86776427852793
-12.805256867147474,1,-51.2210274685899,-8.386825270235817E-6,1.4617836245012406E-5,1.6861373949785064E-5,-95.46214419890072,119.84156125501443,2.843061536828216E-10,-0.0028262257296852223,0.0017044978065300566,0.0033041123375716127,148.89071583788945,6.85955219195456E-5,-41.63716884151916
-12.80277427708044,1,-51.211097108321766,-8.58764687548244E-6,1.4505917251664376E-5,1.68671290542531E-5,-95.45917913208213,120.62621755696914,2.845002059406744E-10,-0.0028658768545454637,0.0016503618883975735,0.0033112971109390543,150.0504312559638,6.889621017785362E-5,-41.61842614356012
-12.745304828778172,1,-50.981219315112696,-1.286310935303576E-5,1.1099400597517406E-5,1.699926838348938E-5,-95.39139863653875,139.2062730747082,2.8897534110676817E-10,-0.0035463592755679064,2.1539449014172272E-4,0.0035565426035735585,176.4985156386822,7.948125668127786E-5,-40.99793670282677
-12.74282223871114,1,-50.97128895484457,-1.3025104230001432E-5,1.0918932470385421E-5,1.7007138680780094E-5,-95.38738297641738,140.02613377945457,2.8924330368095517E-10,-0.0035631031660900312,1.4779141032717345E-4,0.003570177535743784,162.69466805193352,8.009496214092498E-5,-40.96484826368225
-12.685352790408878,1,-50.74141116163552,-1.6156136546376527E-5,6.1045773052532714E-6,1.7281072224986113E-5,-95.24860295822823,159.29537056083083,2.9863659626380257E-10,-0.0036394636244200065,-0.001475486425977627,0.003930519812490296,-157.95845746475686,9.70780430828457E-5,-40.12962594433453
-12.682870200341842,1,-50.731480801367375,-1.625885309702126E-5,5.873249432266007E-6,1.7298540278735812E-5,-95.23984724620269,160.13463814791274,2.9924202540109783E-10,-0.0036278858073012852,-0.0015450048338275675,0.003946828326586835,-156.9535077076646,9.788618194639226E-5,-40.093673505588626
-12.625400752039573,1,-50.5016030081583,-1.7834199872744866E-5,1.3762177537246973E-7,1.7845049465732863E-5,-94.9697001121429,179.54914680731093,3.184497963563097E-10,-0.003027393626279397,-0.0030664840106842837,0.004312215494157831,-134.65333831453881,1.1684513096106546E-4,-39.324498438264186
-12.622918161972535,1,-50.491672647890155,-1.7863226310783252E-5,-1.2061514049544773E-7,1.7875050368980282E-5,-94.95514258585766,165.47219383299176,3.195239951494676E-10,-0.002986984793532567,-0.0031249044654113123,0.004326341651896973,-133.72136245064564,1.1761036073054542E-4,-39.2960205875422
-12.565448713670243,1,-50.26179485468098,-1.763363770668321E-5,-6.172344782949761E-6,1.8692718869910776E-5,-94.56665018628222,-160.7189004554833,3.494256408825496E-10,-0.0017593208253913787,-0.004245811519760873,0.004599009237289343,-112.52109930771029,1.3289869235723933E-4,-38.76504047967609
-12.56296612360321,1,-50.25186449441285,-1.7582379387149628E-5,-6.4297664999737884E-6,1.8732110201016054E-5,-94.5483892273879,-159.92151983885842,3.5090207920665605E-10,-0.001695027749281866,-0.0042809555362824095,0.004607936280371345,-111.60722851626063,1.3341350636355022E-4,-38.74814117011928
-12.505496675300915,1,-50.02198670120366,-1.5493054109105873E-5,-1.2137719539832816E-5,1.9690927736310503E-5,-94.1147871484962,-141.9341568683585,3.8774236728231206E-10,-1.4331093426830893E-5,-0.00474903771501763,0.004752510061595533,-90.18069948895094,1.4191507229634396E-4,-38.47976625415084
-12.503014085233888,1,-50.01205634093556,-1.5363696762308035E-5,-1.2365800543467573E-5,1.97323135566206E-5,-94.09655070146901,-141.1782756787691,3.8937429241611883E-10,6.386646082026751E-5,-0.004751929434808434,0.004756453616912681,-89.2305498163344,1.421501946720356E-4,-38.47254652898393
-12.445544636931599,1,-49.7821785477264,-1.1566131633004346E-5,-1.7087115859269984E-5,2.064262371085719E-5,-93.70478339893776,-124.10227714663513,4.2612578694443206E-10,0.001920232111950552,-0.004413416872525742,0.0048170894334902655,-66.49219728170851,1.4579740324605715E-4,-38.36251216118183
-12.443062046864572,1,-49.7722481874583,-1.1369659506478013E-5,-1.725967464307829E-5,2.06779044365599E-5,-93.68993539911736,-123.38014683425631,4.2758229549047325E-10,0.0019987372134375654,-0.00438028610396692,0.004819555012099836,-65.47228067596768,1.4594680351117127E-4,-38.3580708006559
-12.385592598562303,1,-49.54237039424922,-6.210957714870799E-6,-2.044040909343226E-5,2.1372066170728356E-5,-93.40310819618192,-106.90774546321994,4.5676921424913997E-10,0.0036930498659327447,-0.003218531605801401,0.00490339193134382,-41.081681867636334,1.510689351172002E-4,-38.20829012980355
-12.383110008495276,1,-49.53244003398111,-5.966194858704087E-6,-2.053658461323783E-5,2.1395527089560997E-5,-93.3935633921428,-106.20218793202537,4.5777104141818906E-10,0.0037568900026704287,-0.0031520366647537898,0.0049094689234230144,-40.00224123871581,1.5144504374048253E-4,-38.197571966824675
-12.325640560193019,1,-49.30256224077208,4.369882576677004E-8,-2.177583540653612E-5,2.1784937250277304E-5,-93.23688274861253,-89.8884666312818,4.745844717899374E-10,0.004949641297818087,-0.0013041440153443644,0.005123562116157928,-14.777824002830256,1.6494344557424828E-4,-37.826874801257624
-12.323157970125987,1,-49.292631880503954,3.119489546557623E-7,-2.1782559027113896E-5,2.179499418410153E-5,-93.23286750827123,-89.17963356320841,4.750220628608336E-10,0.004985193725267725,-0.0012135012296927699,0.005136393573531322,-13.694887911857727,1.65774405842883E-4,-37.805241301581276
-12.26568852182374,1,-49.06275408729497,6.552151030587804E-6,-2.0881426352556225E-5,2.189485915494862E-5,-93.19315700694868,-72.58067306249369,4.793848710048324E-10,0.0053998059137019905,0.0010405184929680592,0.005504039328199274,10.885373271467234,1.9035603143627305E-4,-37.20481344961832
-12.263205931756707,1,-49.05282372702683,6.815689353369619E-6,-2.079509744957031E-5,2.1894445790726952E-5,-93.19332116269656,-71.85135002520892,4.793667886917655E-10,0.0053975353771043445,0.0011406378151354222,0.00552214904879086,11.915279897209233,1.916138312444521E-4,-37.17633850472507
-12.20573648345446,1,-48.82294593381785,1.2620239652335812E-5,-1.77845275090144E-5,2.18177118315463E-5,-93.2238169356867,-54.64022071843152,4.760126551049853E-10,0.00487945260437738,0.0034169939343938562,0.005961552373111878,34.982785134302716,2.233177258118726E-4,-36.51126590075819
-12.20325389338742,1,-48.81301557354969,1.2850512821491507E-5,-1.7611679376218583E-5,2.181331471438506E-5,-93.22556777767835,-53.880812105908014,4.75820817262592E-10,0.004836136765832329,0.0035087174595270654,0.005980028356131378,35.94752069706359,2.2470352882495126E-4,-36.484366653177545
-12.145784445085148,1,-48.58313778034059,1.758125965240944E-5,-1.2755382025883759E-5,2.17321335754224E-5,-93.25795301491202,-35.96220920012379,4.722856656218742E-10,0.0033943331677096346,0.0053827207852174454,0.00636810648757723,57.749540335824925,2.548090653178916E-4,-35.938141291816315
-12.14330185501811,1,-48.57320742007245,1.775253187542107E-5,-1.2512230706301473E-5,2.1731403704657942E-5,-93.25824446103418,-35.17520386248402,4.722539131177431E-10,0.003314293427112212,0.0054480678587658605,0.00638211489688388,58.677894247323245,2.5592882169834483E-4,-35.91900839797758
-12.085832406715811,1,-48.34332962686325,2.0871056733768512E-5,-6.283543847851275E-6,2.1808085353553556E-5,-93.2276508922,-16.75791103215663,4.755927679379502E-10,0.001135356756589547,0.006531153077206137,0.006633835490557588,80.12892296741933,2.765119134440583E-4,-35.582953672809424
-12.08334981664878,1,-48.33339926659514,2.0963358211851558E-5,-5.994435226511646E-6,2.181648411856635E-5,-93.22431135728044,-15.958429520170377,4.759597056040842E-10,0.0010303533481340814,0.0065554575261093494,0.006641428559862308,81.06533099438616,2.7714374969274906E-4,-35.57299315046089
-12.025880368346478,1,-48.10352147338592,2.2093773536202686E-5,9.710709647760832E-7,2.212678473534951E-5,-93.10164635343769,2.511965358608875,4.895960122382731E-10,-0.0015404169097604226,0.006572941197801948,0.006756313189991615,103.18391798050463,2.86813882184017E-4,-35.4240134166841
-12.023397778279454,1,-48.093591113117824,2.2095284179197245E-5,1.2761742846381227E-6,2.2144839704839695E-5,-93.09457058037461,3.3030015323605006,4.903963585182344E-10,-0.0016527425847832605,0.0065479759027996685,0.006759543013903374,104.16691931892524,2.8708794701204886E-4,-35.419858776794506
-11.965928329977165,1,-47.86371331990866,2.1070482177943453E-5,8.247721357822014E-6,2.2638479550694316E-5,-92.90307911886549,21.37142834457261,5.125035945029561E-10,-0.00416292532389703,0.005402541718865472,0.006826398520603049,127.61017041498295,2.927949862752039E-4,-35.33437346601579
-11.963445739910142,1,-47.85378295964057,2.0979061509188497E-5,8.536456668350461E-6,2.2661512342026296E-5,-92.89424999459348,22.13838189696795,5.135474529884692E-10,-0.004261905659468843,0.005328706676087288,0.006830452472095883,128.652316611822,2.9314346233964817E-4,-35.32922573641258
-11.905976291607868,1,-47.62390516643148,1.7864622797508454E-5,1.4767655383341028E-5,2.318892282773759E-5,-92.69441054803106,39.573392666199595,5.377288535912517E-10,-0.006229477532969455,0.003135779673232924,0.0069808510133586915,153.26977772577493,3.061962212790049E-4,-35.14006640061676
-11.903493701540839,1,-47.61397480616336,1.768828479301745E-5,1.5008832995117661E-5,2.3209449152142614E-5,-92.68672080146005,40.312967984980524,5.386807094648082E-10,-0.006295143059141573,0.003022830220060838,0.006990859594537639,154.3437696419369,3.0707791070449326E-4,-35.12766426153352
-11.846024253238582,1,-47.38409701295434,1.2780624858889042E-5,1.982109652147393E-5,2.3594645873101863E-5,-92.5437394575157,57.18256234308624,5.567084277586452E-10,-0.007299321456345914,1.080443200480539E-4,0.007306927048672579,179.13583758766416,3.354750875321501E-4,-34.74361622400547
-11.843541663171555,1,-47.37416665268623,1.2536871297277921E-5,1.998822891644105E-5,2.3605779170831275E-5,-92.53963636837739,57.903320813262,5.572332179470711E-10,-0.007316348804984182,-2.5931936125821798E-5,0.007323952449777427,165.28376210044323,3.370447492159363E-4,-34.723454553416566
-11.786072214869305,1,-47.14428885947723,6.335067693887696E-6,2.284849590632546E-5,2.3720700839875497E-5,-92.49744977884015,74.50183889934353,5.626716619832804E-10,-0.007085167409316701,-0.0031705198632499235,0.007768783626035126,-155.90975726769005,3.792292898552461E-4,-34.211303366851055
-11.783589624802271,1,-47.13435849920909,6.04912318263026E-6,2.2922873775820864E-5,2.3718847343736262E-5,-92.49812963089084,75.21943016186854,5.625838783824171E-10,-0.0070462922212234545,-0.00330185274117097,0.0077887972625665745,-154.90441448339638,3.811869299555074E-4,-34.18896337961848
-11.726120176500027,1,-46.904480706000115,-7.970882531439688E-7,2.3506476445534553E-5,2.3530469330478784E-5,-92.56739371521755,91.94287376565453,5.536836913239898E-10,-0.005523217644340111,-0.006098306804050612,0.008234065121244364,-132.1817589263045,4.260106869058552E-4,-33.70603765890719
-11.723637586432986,1,-46.89455034573196,-1.0949667294419649E-6,2.3479421782983865E-5,2.3516600254483342E-5,-92.57252201214796,92.67454431123124,5.530321026112843E-10,-0.005431380880627811,-0.006201848646061666,0.008251036742067326,-131.21866605353412,4.277660137879003E-4,-33.6881232462394
-11.666168138130717,1,-46.66467255252287,-7.855665990178404E-6,2.1710374442735394E-5,2.3098969109376144E-5,-92.72816561546327,109.89437981554688,5.335645467197581E-10,-0.002805624215615211,-0.008091347694447507,0.008570382439697148,-109.13357615984361,4.615140494845333E-4,-33.35824428823951
-11.663685548063679,1,-46.65474219225472,-8.133517840419483E-6,2.1584385675524664E-5,2.3078339997058517E-5,-92.73593141007758,110.6534763636383,5.326125480231087E-10,-0.002674298381269229,-0.008145252437704913,0.00858034881914069,-108.17873478365189,4.6258558030526494E-4,-33.34812562876164
-11.606216099761381,1,-46.42486439904552,-1.407983668790864E-5,1.76477864266562E-5,2.258798273895151E-5,-92.92247158754839,128.58626960615607,5.102193924056637E-10,6.348108833806654E-4,-0.008699035806766208,0.008729069870234533,-85.83191840465898,4.7875850186741614E-4,-33.19884886339914
-11.60373350969435,1,-46.4149340387774,-1.4307593109318563E-5,1.7436412742710663E-5,2.256824635474553E-5,-92.93006162684966,129.37659322541748,5.093278303528675E-10,7.833590754842788E-4,-0.008689324283101782,0.008732553158601539,-84.84676686728606,4.7914011458553515E-4,-33.19537843124175
-11.546264061392042,1,-46.18505624556817,-1.879448705910229E-5,1.1760797249207977E-5,2.2183187557923356E-5,-93.07953134073465,147.96473226275083,4.920949901348329E-10,0.004189269973430451,-0.007703979885559985,0.008777048532874006,-61.4677521737123,4.8403519064368797E-4,-33.15123201308251
-11.543781471325019,1,-46.175125885300076,-1.894741813457862E-5,1.1487225653316937E-5,2.2171129680471038E-5,-93.08424852039366,148.77689750251392,4.915595513310184E-10,0.004327630525408438,-0.007627955523197204,0.008779005082888043,-60.42979480067166,4.8425115601412544E-4,-33.149297271314396
-11.486312023022728,1,-45.94524809209092,-2.148828238489246E-5,4.698236405930799E-6,2.2008260560820285E-5,-93.14828654655756,167.66606231141387,4.843636366735971E-10,0.007178600624299091,-0.005184401673968339,0.008863476633407969,-35.84394952254555,4.93615543090939E-4,-33.06612676274697
-11.483829432955705,1,-45.93531773182283,-2.154988609878126E-5,4.392728814169664E-6,2.200639151696949E-5,-93.14902330777629,168.4804258442163,4.842812690230474E-10,0.007279229708709096,-0.0050521190111136975,0.008870350669322482,-34.764381761131254,4.94383514457875E-4,-33.059410690571646
-11.426359984653434,1,-45.70543993861374,-2.1874010222939548E-5,-2.7570492965580513E-6,2.2059015056463678E-5,-93.12827850607921,-157.91114200538206,4.866002402011127E-10,0.008982537073663246,-0.0015229321385758859,0.009119602700347324,-9.634961742752619,5.225604347083462E-4,-32.81873163501861
-11.423877394586407,1,-45.695509578345636,-2.183798855501558E-5,-3.0605890392822916E-6,2.2064155208299772E-5,-93.12625592269153,-172.0215695059899,4.868271696753747E-10,0.009023236085390421,-0.0013562376629152957,0.009134462938714427,-8.555365111255128,5.242696354003715E-4,-32.804627764716415
-11.366407946284152,1,-45.465631785136615,-1.992364955714154E-5,-9.777757589672177E-6,2.2204859434753744E-5,-93.07104122854248,-153.86257633382783,4.930559857787811E-10,0.009168375973739123,0.0026449913587156025,0.009550985368785616,16.07708684487538,5.731734471211181E-4,-32.41733753517488
-11.363925356217122,1,-45.455701424868494,-1.979471689246741E-5,-1.0045693628722562E-5,2.2209862332154394E-5,-93.06908351512637,-153.09176970555788,4.932780811210468E-10,0.009137166281199637,0.002815876469256333,0.00957077476907842,17.118867740793938,5.755536344316388E-4,-32.39937496193322
-11.306455907914872,1,-45.225823631659495,-1.5873456485396136E-5,-1.5588109772914653E-5,2.2258221680032125E-5,-93.05019073169782,-135.5209582038791,4.954284324138421E-10,0.00759275135873477,0.006538182263379565,0.010028242878448073,40.71825502170717,6.318855519725794E-4,-31.993794386582373
-11.303973317847838,1,-45.21589327139136,-1.566686024882836E-5,-1.579099935345654E-5,2.225559922064144E-5,-93.05121561285287,-134.77140126163656,4.953118619210551E-10,0.00749109021870529,0.006680064333744922,0.010046162890351764,41.718007024239036,6.341434307263967E-4,-31.97826810090472
-11.246503869545592,1,-44.98601547818237,-1.0197877050309124E-5,-1.9554774306775435E-5,2.206444625955304E-5,-93.12614576602468,-117.54130753896257,4.868405109884626E-10,0.004453150923535774,0.009375334169365339,0.010387507830949737,64.58340116457758,6.779633707858619E-4,-31.68801069404832
-11.244021279478552,1,-44.97608511791422,-9.937664345578112E-6,-1.9670832783448744E-5,2.2049714146069126E-5,-93.13195813302703,-116.79773451234318,4.861918304982763E-10,0.004296676152834354,0.009458503998211675,0.010398040445448108,65.5678622596235,6.793359263871448E-4,-31.679188260898663
-11.186551831176285,1,-44.74620732470514,-3.5548773722073966E-6,-2.1261601261200308E-5,2.156708826455153E-5,-93.32419904958726,-99.48857797648662,4.651424663010205E-10,2.740231156711355E-4,0.01053270583936385,0.010545024373641675,88.50450917366247,6.986753617289361E-4,-31.557253412484037
-11.184069241109247,1,-44.73627696443699,-3.2710959366168293E-6,-2.12792771175111E-5,2.1540580635649686E-5,-93.33489986768326,-98.73149450346038,4.640016883538792E-10,9.045198178418256E-5,0.010537211735142186,0.010547618467840917,89.51122692861185,6.99018577392975E-4,-31.555113333328837
-11.126599792806944,1,-44.506399171227784,3.29114430793432E-6,-2.0558778385975462E-5,2.0831325188152438E-5,-93.62571946608094,-80.89975659669685,4.339499124337907E-10,-0.004175436521523934,0.009682309702454128,0.010553873718688525,113.32468553250601,6.998478960040153E-4,-31.549963511141332
-11.124117202739916,1,-44.49646881095967,3.5659867980832633E-6,-2.047810920873596E-5,2.079818566192E-5,-93.63956146193408,-80.11219332017244,4.325714600314905E-10,-0.004351067307861667,0.009602729478698993,0.010553551615983436,114.37993689936769,6.998051686649876E-4,-31.550228548496015
-11.066647754437607,1,-44.26659101775043,9.559789575857226E-6,-1.75800004014441E-5,2.0022541539376817E-5,-93.9696809738525,-61.457400345077545,4.0090824524629665E-10,-0.008020642635585792,0.006880183729503523,0.01057783758415215,139.37146148784208,7.030298541434392E-4,-31.530264534755972
-11.064165164370582,1,-44.25666065748233,9.794584815657609E-6,-1.741256619136076E-5,1.9990825665298434E-5,-93.98344662688491,-60.63256581184088,3.996386834063354E-10,-0.008152631055606195,0.006727771731286366,0.010582125212682246,140.4704268260322,7.036011934583926E-4,-31.52675242712977
-11.006695716068295,1,-44.02678286427319,1.4547511611390686E-5,-1.2725123112550972E-5,1.9339524120597646E-5,-94.27112673283096,-41.17272921946359,3.7402087988721884E-10,-0.010453834734661036,0.0025820404267153977,0.010778999408937878,166.11563381513312,7.30027498125747E-4,-31.366657080206007
-11.004213126001272,1,-44.01685250400509,1.4716257240492378E-5,-1.2492586224756353E-5,1.931658498889673E-5,-94.28142193600537,-40.32024630060328,3.7313292075053883E-10,-0.010513125322774706,0.0023835776070852167,0.01079215053685389,152.31343341658578,7.318147234654161E-4,-31.35609372032261
-10.946743677699004,1,-43.78697471079602,1.771144609941577E-5,-6.610083718185078E-6,1.8916538208781114E-5,-94.46318030499015,-20.464424009431532,3.578365398335702E-10,-0.01090566662014062,-0.0024230880415343826,0.011182432083264617,-167.48686495009161,7.857040084681872E-4,-31.0475423492484
-10.944261087631977,1,-43.77704435052791,1.7796338499678456E-5,-6.341483650367651E-6,1.890503474700293E-5,-94.46845622380239,-19.608255633123473,3.5740081622339644E-10,-0.01087633148492734,-0.0026297729021204407,0.011201562531311368,-166.41450132041467,7.883975216467575E-4,-31.032709762732374
-10.88679163932972,1,-43.54716655731888,1.8733709385093546E-5,9.93776073771315E-9,1.874492865021724E-5,-94.5423257770871,0.029780276321196952,3.513724806659195E-10,-0.009179806806121658,-0.007153957262482974,0.011648601555073228,-142.08286317279578,8.525772523962892E-4,-30.692789176825432
-10.88430904926269,1,-43.53723619705076,1.872723122531757E-5,2.81804743820233E-7,1.874113820842358E-5,-94.54408130566193,0.8648220462312863,3.512303077319686E-10,-0.009063252095245692,-0.007327118572306598,0.011665980602332973,-141.05115029557567,8.551204476307943E-4,-30.679825045784746
